transaction_id,customer_id,merchant_id,transaction_time,amount,country,city,payment_method,status,device_id,ip_address,flag_high_amount,txn_count_10min,flag_velocity_10min,prev_txn_time_same_merchant,time_diff_min_same_merchant,flag_same_merchant_5min,flag_odd_hour,home_country,flag_location_change,is_failed,failed_count_15min,flag_failed_then_success,fraud_score,risk_level,fraud_reasons
TXN1039849,1775,270,2025-01-02 04:36:47,1404.91,USA,San Francisco,UPI,FAILED,53866,153.146.65.177,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1036787,1775,5,2025-01-31 02:49:21,4490.12,UAE,Dubai,UPI,SUCCESS,57885,92.43.207.215,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1017441,1776,148,2025-01-05 04:15:58,1039.97,Singapore,Singapore,UPI,SUCCESS,28352,117.76.226.238,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1001146,1776,35,2025-01-24 00:25:47,468.25,UAE,Dubai,UPI,SUCCESS,38322,182.164.102.99,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1027423,1779,52,2025-01-24 04:51:06,534.58,USA,New York,UPI,SUCCESS,48673,159.41.176.249,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1042365,1780,233,2025-01-05 00:10:54,986.92,Singapore,Singapore,UPI,SUCCESS,40732,235.155.38.248,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1008871,1780,290,2025-01-10 13:23:18,149957.95,India,Pune,Wallet,SUCCESS,82101,98.232.225.154,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1019126,1781,106,2025-01-02 00:29:57,1216.12,Singapore,Singapore,Debit Card,SUCCESS,46890,73.205.77.247,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019270,1781,153,2025-01-05 01:02:46,44.48,Singapore,Singapore,NetBanking,SUCCESS,23265,76.234.185.167,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1019513,1781,102,2025-01-10 03:53:18,276.65,USA,San Francisco,UPI,SUCCESS,62964,16.46.50.41,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1006523,1781,125,2025-01-12 04:01:16,677.26,UK,London,UPI,SUCCESS,82905,185.61.90.79,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1002866,1781,299,2025-01-14 01:38:28,2176.55,UAE,Abu Dhabi,Wallet,SUCCESS,93099,185.101.120.241,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1014567,1783,263,2025-01-03 02:01:29,1624.52,UK,Manchester,UPI,SUCCESS,17011,133.235.6.129,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005530,1784,253,2025-01-19 04:11:49,87424.57,India,Bangalore,UPI,SUCCESS,47158,121.44.29.199,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1039449,1785,207,2025-01-06 04:14:34,1082.73,Singapore,Singapore,UPI,SUCCESS,78109,211.55.63.20,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038543,1788,298,2025-01-02 03:12:36,5125.03,UAE,Dubai,UPI,SUCCESS,53948,66.93.21.234,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1010787,1788,251,2025-01-04 01:17:27,5784.79,USA,Chicago,UPI,SUCCESS,88208,162.248.134.92,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1012782,1788,255,2025-01-12 01:05:00,1862.68,India,Delhi,UPI,SUCCESS,53112,2.2.218.179,0,4.0,1,,,0,1,India,0,0,0.0,0,3,Medium,"velocity_10min,odd_hour"
TXN1012415,1788,2,2025-01-12 01:06:00,2063.51,India,Mumbai,UPI,SUCCESS,46250,236.207.135.10,0,5.0,1,,,0,1,India,0,0,0.0,0,3,Medium,"velocity_10min,odd_hour"
TXN1026252,1788,10,2025-01-12 01:08:00,4062.65,India,Delhi,Credit Card,SUCCESS,51904,75.125.75.133,0,7.0,1,,,0,1,India,0,0,0.0,0,3,Medium,"velocity_10min,odd_hour"
TXN1001125,1788,68,2025-01-12 01:08:00,2479.52,India,Bangalore,UPI,SUCCESS,73940,246.157.69.30,0,6.0,1,,,0,1,India,0,0,0.0,0,3,Medium,"velocity_10min,odd_hour"
TXN1035510,1788,89,2025-01-30 02:33:15,4440.77,UAE,Dubai,UPI,SUCCESS,18870,15.92.81.219,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1026141,1789,49,2025-01-10 01:29:41,117.59,UK,London,Debit Card,SUCCESS,26314,215.98.228.76,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047322,1790,280,2025-01-03 03:56:17,479.0,Singapore,Singapore,UPI,SUCCESS,45649,228.224.205.49,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1024778,1790,135,2025-01-31 00:12:19,807.72,UAE,Dubai,NetBanking,SUCCESS,74504,97.148.177.38,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1039631,1792,21,2025-01-16 08:09:00,4280.35,USA,New York,NetBanking,SUCCESS,36529,38.186.238.120,0,4.0,1,,,0,0,India,1,0,0.0,0,4,Medium,"velocity_10min,location_change"
TXN1027208,1792,258,2025-01-29 00:55:10,1576.31,USA,New York,UPI,SUCCESS,51483,13.174.47.55,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035380,1793,138,2025-01-26 04:33:29,46.77,USA,San Francisco,UPI,SUCCESS,91587,234.242.87.237,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038384,1794,294,2025-01-09 00:22:13,963.31,USA,New York,UPI,FAILED,67444,110.169.187.114,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1032730,1794,266,2025-01-17 00:12:39,701.5,UAE,Abu Dhabi,Credit Card,SUCCESS,34625,138.186.128.40,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1014891,1795,288,2025-01-12 02:20:13,2352.87,UAE,Dubai,UPI,SUCCESS,72421,214.153.115.80,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000331,1795,15,2025-01-16 04:40:41,670.15,USA,San Francisco,UPI,SUCCESS,59006,158.95.53.154,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1024645,1796,86,2025-01-06 03:50:28,2125.71,USA,Chicago,Credit Card,SUCCESS,41005,108.66.190.211,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1049656,1796,184,2025-01-13 01:29:13,885.15,UK,London,Debit Card,SUCCESS,85445,100.147.77.3,0,2.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1040909,1798,91,2025-01-05 04:35:07,1119.55,USA,New York,UPI,SUCCESS,78776,150.51.225.140,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1016627,1798,56,2025-01-05 19:25:45,158591.85,USA,Chicago,UPI,SUCCESS,36921,104.44.150.161,1,1.0,0,,,0,0,India,1,0,0.0,0,5,High,"high_amount,location_change"
TXN1037727,1799,69,2025-01-16 02:57:01,197607.0,India,Mumbai,UPI,SUCCESS,17564,51.63.194.27,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1007107,1800,115,2025-01-02 02:42:47,6704.35,Singapore,Singapore,UPI,SUCCESS,50316,67.49.55.57,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1049881,1800,5,2025-01-14 04:07:34,44.52,USA,Dallas,NetBanking,SUCCESS,26068,112.91.156.137,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1033328,1800,156,2025-01-29 00:47:59,7818.21,Singapore,Singapore,UPI,SUCCESS,34707,254.105.54.173,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1030277,1800,143,2025-01-29 02:54:35,1359.1,UAE,Dubai,UPI,SUCCESS,41523,232.171.222.198,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1004498,1801,236,2025-01-28 23:53:54,186312.54,India,Mumbai,UPI,SUCCESS,54704,202.50.253.50,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1016412,1801,258,2025-01-30 00:04:25,343.81,UK,Manchester,UPI,SUCCESS,57314,30.158.161.167,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005987,1802,126,2025-01-04 04:59:09,5998.74,USA,New York,Debit Card,SUCCESS,39745,226.153.23.207,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1012972,1802,155,2025-01-12 00:50:52,1294.31,USA,New York,Debit Card,SUCCESS,99847,214.152.13.222,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1022546,1802,153,2025-01-19 03:11:40,2181.75,USA,Dallas,UPI,SUCCESS,81533,143.130.179.174,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000353,1803,271,2025-01-04 02:02:25,408.07,UAE,Abu Dhabi,UPI,SUCCESS,33475,134.51.45.240,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1034803,1804,8,2025-01-26 02:25:39,1153.75,USA,Dallas,UPI,SUCCESS,75361,164.252.8.196,0,1.0,0,2025-01-21 10:41:15,6704.4,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1015181,1805,280,2025-01-11 04:59:26,387.03,UAE,Abu Dhabi,Credit Card,FAILED,71600,99.161.99.244,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1002056,1805,259,2025-01-13 04:43:14,5748.55,USA,Chicago,Credit Card,SUCCESS,19306,98.167.37.161,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1003131,1805,155,2025-01-27 00:52:16,1038.87,UAE,Abu Dhabi,UPI,SUCCESS,35852,41.205.79.207,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047763,1806,282,2025-01-01 04:53:26,5672.89,USA,Dallas,Debit Card,SUCCESS,57197,8.15.83.213,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1007794,1806,81,2025-01-22 02:13:23,2889.67,UK,London,NetBanking,FAILED,10299,210.153.228.139,0,1.0,0,,,0,1,India,1,1,2.0,0,3,Medium,"odd_hour,location_change"
TXN1022925,1810,294,2025-01-08 02:57:10,400.89,Singapore,Singapore,Credit Card,FAILED,97253,156.46.0.113,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1023489,1810,293,2025-01-15 02:41:04,911.86,UK,Manchester,UPI,SUCCESS,25828,150.174.249.113,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1031359,1810,22,2025-01-17 02:21:45,240.18,USA,Chicago,UPI,FAILED,89151,182.188.10.55,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1007833,1811,203,2025-01-24 00:34:30,2190.75,USA,Dallas,UPI,SUCCESS,66506,241.117.94.59,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1001354,1811,104,2025-01-30 06:36:25,138714.5,India,Pune,Debit Card,SUCCESS,52234,68.40.111.181,1,1.0,0,2025-01-14 16:56:39,22419.766666666666,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1037321,1812,188,2025-01-06 01:49:44,1839.26,USA,Chicago,Debit Card,SUCCESS,73758,110.122.26.185,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1012585,1814,179,2025-01-02 02:46:24,253.83,USA,New York,Credit Card,SUCCESS,68634,251.76.145.15,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1008130,1814,198,2025-01-10 03:05:43,2374.89,UK,London,UPI,SUCCESS,91540,58.25.28.183,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1013613,1815,185,2025-01-19 00:53:04,517.93,UAE,Abu Dhabi,UPI,SUCCESS,78169,222.157.213.222,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1024326,1815,199,2025-01-19 02:17:05,635.0,UK,Manchester,UPI,SUCCESS,99099,247.20.114.230,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1013916,1815,66,2025-01-30 04:20:14,8651.52,UAE,Dubai,NetBanking,SUCCESS,64458,163.52.106.239,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047941,1816,103,2025-01-28 02:25:28,1278.92,USA,Chicago,UPI,SUCCESS,69320,193.4.117.105,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1023214,1817,146,2025-01-06 02:15:31,29.65,Singapore,Singapore,Debit Card,SUCCESS,25258,139.239.68.221,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038504,1818,288,2025-01-06 00:32:28,1003.61,UAE,Abu Dhabi,UPI,SUCCESS,18147,35.64.132.20,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1039033,1818,169,2025-01-13 08:36:09,99974.06,India,Bangalore,Debit Card,SUCCESS,68345,26.226.205.203,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1035854,1819,296,2025-01-07 03:19:10,2279.28,UK,London,NetBanking,SUCCESS,27047,233.10.229.11,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005272,1819,264,2025-01-18 04:59:13,10.0,UAE,Abu Dhabi,UPI,SUCCESS,33262,46.56.213.159,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1004053,1820,100,2025-01-12 02:47:21,72970.7,USA,Dallas,Debit Card,SUCCESS,95619,9.10.87.161,1,1.0,0,,,0,1,India,1,0,0.0,0,6,High,"high_amount,odd_hour,location_change"
TXN1046925,1822,289,2025-01-07 03:38:17,489.31,USA,Chicago,UPI,SUCCESS,73068,180.93.51.118,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047793,1822,155,2025-01-07 04:46:30,2260.48,UAE,Abu Dhabi,Credit Card,SUCCESS,54084,203.194.157.175,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1043805,1822,12,2025-01-15 01:45:56,1010.71,UAE,Dubai,Debit Card,SUCCESS,66381,4.233.24.206,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1027269,1822,153,2025-01-18 03:37:40,215.96,Singapore,Singapore,UPI,SUCCESS,19208,200.192.176.164,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048258,1824,174,2025-01-07 01:04:11,592.34,UK,London,UPI,SUCCESS,97507,251.150.237.100,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1005344,1824,99,2025-01-18 10:09:59,159023.01,India,Bangalore,Debit Card,SUCCESS,28217,82.21.137.1,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1046280,1824,220,2025-01-24 00:00:32,1676.7,UK,Manchester,NetBanking,SUCCESS,87458,186.233.179.173,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028061,1824,5,2025-01-29 03:17:36,769.9,UAE,Abu Dhabi,NetBanking,SUCCESS,75537,135.181.75.247,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1026188,1826,188,2025-01-11 04:35:40,4998.31,Singapore,Singapore,UPI,SUCCESS,24416,230.134.10.20,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1007874,1826,220,2025-01-27 02:14:39,1355.91,Singapore,Singapore,UPI,FAILED,56563,121.193.91.132,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1006801,1828,89,2025-01-23 02:22:37,9715.72,USA,San Francisco,Wallet,SUCCESS,21876,72.240.244.172,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1001366,1829,220,2025-01-02 01:19:54,77.74,Singapore,Singapore,UPI,SUCCESS,66418,237.174.142.89,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1040115,1830,242,2025-01-29 00:00:47,1891.28,USA,San Francisco,UPI,SUCCESS,48125,4.9.218.239,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1034068,1834,185,2025-01-05 03:42:17,649.12,USA,Dallas,UPI,SUCCESS,44199,219.62.2.70,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1016201,1834,164,2025-01-30 02:48:27,1349.79,UAE,Abu Dhabi,Debit Card,SUCCESS,63865,127.196.106.124,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1038891,1835,139,2025-01-19 03:07:05,2690.57,UK,London,UPI,SUCCESS,98491,129.118.207.108,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1023065,1836,297,2025-01-03 04:44:36,3874.66,UK,London,Debit Card,SUCCESS,92504,218.25.177.37,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1040847,1837,291,2025-01-17 01:39:51,53006.75,India,Bangalore,NetBanking,SUCCESS,97439,155.194.120.20,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1020013,1837,66,2025-01-21 04:45:01,2607.07,UAE,Dubai,UPI,SUCCESS,12235,119.156.191.230,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1006614,1838,5,2025-01-24 02:45:20,214.15,USA,Chicago,UPI,SUCCESS,82260,204.71.108.143,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1028259,1839,88,2025-01-09 00:26:11,751.66,UK,Manchester,UPI,SUCCESS,95051,166.169.210.212,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1025450,1840,282,2025-01-03 00:11:53,230.34,USA,Dallas,Debit Card,SUCCESS,16933,159.245.250.48,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1030824,1840,179,2025-01-11 02:56:22,3275.13,USA,New York,UPI,SUCCESS,42308,200.135.77.70,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1016901,1840,183,2025-01-23 03:03:33,192.8,USA,Dallas,UPI,SUCCESS,33605,238.194.38.232,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1047855,1841,147,2025-01-02 07:40:18,85330.28,India,Delhi,Debit Card,SUCCESS,75278,39.73.9.225,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1029067,1841,113,2025-01-09 02:24:26,2735.49,USA,Dallas,Debit Card,SUCCESS,31881,199.130.223.149,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1017667,1842,251,2025-01-14 00:09:04,49.23,USA,Chicago,UPI,SUCCESS,68090,138.96.0.10,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000259,1843,116,2025-01-07 01:16:58,17.47,UK,Manchester,Debit Card,SUCCESS,58271,80.87.68.148,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1035113,1843,255,2025-01-08 03:04:08,2317.69,UAE,Abu Dhabi,NetBanking,SUCCESS,10626,15.190.180.198,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1014066,1843,21,2025-01-23 01:05:18,3469.21,USA,San Francisco,Debit Card,FAILED,70181,145.153.34.36,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1044282,1848,48,2025-01-11 02:05:50,550.49,USA,San Francisco,UPI,SUCCESS,99700,208.207.26.0,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1039743,1848,296,2025-01-17 00:06:14,2762.62,UK,Manchester,UPI,SUCCESS,17793,122.9.94.185,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1043547,1849,55,2025-01-05 17:05:08,73300.57,India,Bangalore,UPI,SUCCESS,16373,120.90.64.213,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1029709,1849,198,2025-01-18 04:19:51,1255.59,USA,New York,UPI,SUCCESS,49245,46.83.2.236,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1013476,1850,279,2025-01-07 02:46:39,5660.16,Singapore,Singapore,Debit Card,SUCCESS,24260,110.38.37.57,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1031857,1852,90,2025-01-13 02:04:01,1615.12,USA,Chicago,UPI,SUCCESS,91760,92.200.122.172,0,1.0,0,2025-01-05 19:06:44,10497.283333333333,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1013396,1855,221,2025-01-05 01:30:01,4209.45,UAE,Dubai,UPI,SUCCESS,46773,131.234.100.131,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1021115,1857,156,2025-01-16 04:06:43,454.13,USA,New York,Wallet,FAILED,86314,13.85.110.149,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1005541,1859,182,2025-01-06 02:58:09,418.61,USA,Dallas,NetBanking,SUCCESS,28217,46.239.210.81,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1000676,1861,107,2025-01-03 04:33:11,637.18,UAE,Abu Dhabi,NetBanking,SUCCESS,45604,212.227.57.203,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1032685,1862,280,2025-01-11 03:47:39,287.96,Singapore,Singapore,UPI,FAILED,91937,2.13.108.210,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1037239,1863,201,2025-01-25 04:12:44,640.53,Singapore,Singapore,UPI,SUCCESS,49571,50.217.182.93,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1030853,1863,107,2025-01-29 08:06:47,148424.05,India,Pune,Debit Card,SUCCESS,85431,100.96.175.59,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1023844,1864,35,2025-01-26 03:47:13,64864.57,India,Mumbai,UPI,SUCCESS,23679,140.102.61.157,1,1.0,0,,,0,1,India,0,0,0.0,0,4,Medium,"high_amount,odd_hour"
TXN1016328,1865,298,2025-01-20 02:31:59,2889.06,UAE,Abu Dhabi,UPI,SUCCESS,79287,33.78.7.220,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1032114,1865,199,2025-01-30 00:39:53,733.54,USA,Chicago,UPI,FAILED,74071,87.36.59.148,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1048829,1868,298,2025-01-01 00:54:24,730.74,USA,Chicago,Debit Card,SUCCESS,32533,173.140.200.180,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1017345,1868,28,2025-01-27 02:44:28,5403.13,USA,San Francisco,UPI,SUCCESS,99281,234.10.198.170,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1042138,1870,277,2025-01-23 05:07:13,81568.07,India,Pune,UPI,SUCCESS,80593,106.217.4.183,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1038112,1871,279,2025-01-10 03:35:34,1073.42,Singapore,Singapore,NetBanking,SUCCESS,43577,127.161.173.139,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1029104,1871,230,2025-01-16 09:35:06,93156.58,India,Pune,UPI,SUCCESS,98893,70.32.227.122,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1014861,1872,298,2025-01-12 01:33:49,617.16,UAE,Abu Dhabi,NetBanking,FAILED,37250,86.168.199.55,0,1.0,0,,,0,1,India,1,1,1.0,0,3,Medium,"odd_hour,location_change"
TXN1010698,1873,204,2025-01-11 00:07:43,3448.19,Singapore,Singapore,Credit Card,SUCCESS,75651,189.248.165.76,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1023013,1873,8,2025-01-22 09:03:29,64992.93,India,Pune,UPI,SUCCESS,72337,27.86.233.113,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1003923,1874,261,2025-01-20 11:36:29,62587.23,India,Bangalore,UPI,SUCCESS,59949,83.163.26.61,1,1.0,0,2025-01-14 23:20:54,7935.583333333333,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1028310,1877,124,2025-01-06 02:20:35,142.8,Singapore,Singapore,UPI,SUCCESS,83430,190.214.203.197,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1006691,1877,111,2025-01-07 04:23:24,509.21,USA,Dallas,UPI,SUCCESS,81736,79.93.150.116,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1004811,1877,185,2025-01-13 22:05:17,120730.14,India,Pune,UPI,SUCCESS,61700,140.206.110.167,1,1.0,0,,,0,0,India,0,0,0.0,0,3,Medium,high_amount
TXN1007889,1877,254,2025-01-18 03:18:51,5179.07,Singapore,Singapore,UPI,SUCCESS,59074,38.43.142.134,0,1.0,0,,,0,1,India,1,0,0.0,0,3,Medium,"odd_hour,location_change"
TXN1048926,1878,73,2025-01-25 12:15:00,78152.27,India,Pune,Debit Card,SUCCESS,18720,79.53.220.165,1,1.0,0,2025-01-19 01:07:16,9307.733333333334,0,0,India,0,0,0.0,0,3,Medium,high_amount
