transaction_id,customer_id,merchant_id,transaction_time,amount,country,city,payment_method,status,device_id,ip_address
TXN1047071,141,115,2025-01-29 22:09:53,17.92,India,Bangalore,UPI,SUCCESS,28610,67.240.100.176
TXN1048058,1573,41,2025-01-29 22:12:26,6835.05,USA,Chicago,UPI,SUCCESS,82261,106.72.40.224
TXN1013007,1690,95,2025-01-29 22:12:42,27.35,India,Bangalore,NetBanking,SUCCESS,85699,99.30.149.3
TXN1012053,1978,290,2025-01-29 22:14:42,538.66,India,Bangalore,UPI,SUCCESS,75109,54.148.98.71
TXN1045842,959,18,2025-01-29 22:14:51,497.26,India,Bangalore,Credit Card,SUCCESS,17247,188.106.30.122
TXN1009186,597,246,2025-01-29 22:17:03,2544.91,Singapore,Singapore,UPI,SUCCESS,17437,161.165.65.71
TXN1002091,146,76,2025-01-29 22:17:19,3729.98,India,Bangalore,Debit Card,SUCCESS,42063,141.51.195.120
TXN1029698,447,6,2025-01-29 22:18:13,1242.04,India,Bangalore,UPI,SUCCESS,26712,108.164.237.55
TXN1022093,1156,30,2025-01-29 22:20:19,458.64,India,Bangalore,UPI,FAILED,95591,133.208.63.153
TXN1007437,1588,78,2025-01-29 22:20:37,143.37,India,Mumbai,UPI,SUCCESS,62819,184.25.199.197
TXN1049858,426,263,2025-01-29 22:21:00,2243.45,USA,Chicago,Debit Card,SUCCESS,61281,38.159.210.111
TXN1044106,1987,211,2025-01-29 22:22:23,692.64,Singapore,Singapore,Debit Card,SUCCESS,86705,92.95.139.240
TXN1049777,911,273,2025-01-29 22:24:46,6318.57,Singapore,Singapore,NetBanking,SUCCESS,13363,102.239.41.5
TXN1013318,1921,116,2025-01-29 22:25:10,57.3,India,Delhi,UPI,SUCCESS,40088,62.129.34.188
TXN1032689,976,288,2025-01-29 22:25:28,2646.36,India,Hyderabad,Debit Card,SUCCESS,89954,57.53.17.203
TXN1008325,507,232,2025-01-29 22:26:18,549.82,India,Delhi,UPI,SUCCESS,13765,215.180.238.244
TXN1043767,846,127,2025-01-29 22:26:31,5765.37,India,Pune,Debit Card,SUCCESS,56054,71.244.95.151
TXN1049392,937,99,2025-01-29 22:30:25,759.45,India,Mumbai,UPI,SUCCESS,93934,115.166.234.8
TXN1026429,1758,154,2025-01-29 22:31:04,4050.43,India,Mumbai,Debit Card,SUCCESS,11896,59.91.31.186
TXN1020120,267,209,2025-01-29 22:31:27,1919.45,India,Delhi,Debit Card,SUCCESS,70854,11.23.243.235
TXN1009946,843,92,2025-01-29 22:32:11,5702.25,USA,Dallas,Credit Card,SUCCESS,63783,81.116.180.24
TXN1024868,204,168,2025-01-29 22:34:43,98096.8,India,Mumbai,Debit Card,SUCCESS,12763,85.220.59.29
TXN1017160,232,79,2025-01-29 22:36:02,1792.63,India,Hyderabad,UPI,SUCCESS,55860,200.161.176.131
TXN1033738,1092,291,2025-01-29 22:36:31,280.45,India,Bangalore,UPI,SUCCESS,28405,198.87.77.5
TXN1004610,419,213,2025-01-29 22:37:28,706.31,India,Hyderabad,UPI,SUCCESS,36597,204.89.191.84
TXN1013514,648,39,2025-01-29 22:38:05,2587.52,India,Hyderabad,UPI,SUCCESS,82476,184.22.232.90
TXN1046818,1783,14,2025-01-29 22:38:20,971.7,India,Mumbai,Debit Card,SUCCESS,81555,137.49.19.37
TXN1018587,1902,93,2025-01-29 22:38:23,270.31,Singapore,Singapore,UPI,FAILED,52365,22.191.4.59
TXN1009347,459,110,2025-01-29 22:40:01,544.57,India,Bangalore,UPI,SUCCESS,32101,34.79.239.183
TXN1035484,1949,158,2025-01-29 22:41:28,3972.33,India,Hyderabad,UPI,SUCCESS,24892,5.173.54.77
TXN1006943,1964,182,2025-01-29 22:41:38,2358.22,UAE,Dubai,UPI,SUCCESS,88420,57.39.82.170
TXN1034088,120,257,2025-01-29 22:46:00,2114.06,India,Delhi,Wallet,SUCCESS,20145,159.144.92.84
TXN1027059,1431,24,2025-01-29 22:47:25,334.03,India,Delhi,UPI,SUCCESS,59446,53.159.179.190
TXN1043952,1764,299,2025-01-29 22:48:20,1030.95,Singapore,Singapore,UPI,SUCCESS,15508,175.190.155.35
TXN1047091,1639,93,2025-01-29 22:49:36,3058.66,India,Pune,Credit Card,SUCCESS,76417,236.49.102.221
TXN1013893,1520,21,2025-01-29 22:49:51,3864.18,India,Pune,UPI,SUCCESS,69491,30.49.118.201
TXN1030603,133,95,2025-01-29 22:50:50,7955.72,UK,Manchester,UPI,SUCCESS,60868,121.104.133.163
TXN1008202,1878,140,2025-01-29 22:52:36,1318.44,UK,Manchester,UPI,SUCCESS,93522,187.202.52.166
TXN1047254,1156,213,2025-01-29 22:53:48,813.85,Singapore,Singapore,NetBanking,SUCCESS,89687,35.254.148.131
TXN1016615,1473,56,2025-01-29 22:55:08,6081.61,UK,London,NetBanking,SUCCESS,30953,41.200.171.238
TXN1028142,109,43,2025-01-29 22:56:39,5675.48,India,Bangalore,UPI,SUCCESS,62990,9.94.72.103
TXN1042432,1367,193,2025-01-29 22:56:57,1043.33,India,Bangalore,UPI,FAILED,27334,56.186.116.103
TXN1007883,490,245,2025-01-29 22:57:13,1641.95,India,Mumbai,NetBanking,SUCCESS,53153,127.89.19.95
TXN1036302,530,51,2025-01-29 22:57:43,227.31,UAE,Abu Dhabi,UPI,SUCCESS,50113,176.79.143.235
TXN1000666,551,203,2025-01-29 22:57:58,7668.75,India,Mumbai,Credit Card,SUCCESS,24534,10.240.192.165
TXN1028258,1687,108,2025-01-29 22:58:08,92.62,India,Delhi,NetBanking,SUCCESS,86808,61.236.245.172
TXN1029008,1530,120,2025-01-29 22:59:59,5821.43,India,Bangalore,Credit Card,SUCCESS,86603,49.107.62.234
TXN1047278,51,66,2025-01-29 23:01:11,545.52,India,Delhi,UPI,SUCCESS,23881,114.113.102.42
TXN1024298,1751,239,2025-01-29 23:03:04,568.57,India,Mumbai,Debit Card,SUCCESS,54503,107.228.238.93
TXN1009965,229,268,2025-01-29 23:04:40,1331.82,UAE,Dubai,Credit Card,SUCCESS,27114,188.71.57.115
TXN1013685,133,52,2025-01-29 23:07:06,1322.07,India,Delhi,NetBanking,SUCCESS,24096,214.128.90.42
TXN1046971,1411,101,2025-01-29 23:07:46,2465.86,Singapore,Singapore,Credit Card,SUCCESS,32061,148.157.99.121
TXN1003884,686,173,2025-01-29 23:08:35,83.72,Singapore,Singapore,UPI,SUCCESS,51688,181.224.15.40
TXN1034342,132,75,2025-01-29 23:09:13,2442.76,India,Pune,Wallet,SUCCESS,97304,235.171.62.87
TXN1012135,118,95,2025-01-29 23:09:23,77.02,India,Mumbai,UPI,SUCCESS,91350,204.124.246.41
TXN1000325,1225,204,2025-01-29 23:09:33,361.68,India,Delhi,UPI,SUCCESS,84721,47.24.160.18
TXN1020831,1019,194,2025-01-29 23:10:54,128.82,India,Mumbai,Wallet,SUCCESS,52893,29.37.206.220
TXN1037022,1406,173,2025-01-29 23:11:18,718.7,India,Hyderabad,UPI,FAILED,17376,247.121.156.84
TXN1024684,1828,208,2025-01-29 23:12:06,116.87,India,Pune,UPI,FAILED,78711,43.127.86.52
TXN1006632,1288,22,2025-01-29 23:13:25,668.12,India,Delhi,UPI,SUCCESS,95101,171.132.134.17
TXN1012884,1630,44,2025-01-29 23:13:33,3197.64,USA,Chicago,Debit Card,SUCCESS,24917,118.237.247.217
TXN1011035,603,141,2025-01-29 23:13:35,2349.69,India,Hyderabad,UPI,SUCCESS,64570,57.114.208.239
TXN1002732,576,163,2025-01-29 23:14:05,4080.43,India,Bangalore,UPI,SUCCESS,98535,121.66.69.72
TXN1024803,1147,149,2025-01-29 23:17:09,1343.75,USA,New York,UPI,SUCCESS,59664,124.158.92.183
TXN1015226,444,14,2025-01-29 23:17:29,1851.81,India,Mumbai,UPI,SUCCESS,88006,239.46.232.42
TXN1025177,401,212,2025-01-29 23:18:07,2023.9,UK,Manchester,NetBanking,SUCCESS,68003,218.66.94.193
TXN1033060,1444,197,2025-01-29 23:18:48,6863.3,India,Bangalore,Debit Card,SUCCESS,42195,115.213.58.109
TXN1034136,1766,293,2025-01-29 23:18:52,236.07,India,Bangalore,Credit Card,SUCCESS,83128,40.154.149.196
TXN1013041,24,213,2025-01-29 23:19:20,259.85,Singapore,Singapore,UPI,FAILED,44062,183.65.204.59
TXN1011810,1024,136,2025-01-29 23:19:50,628.35,India,Mumbai,UPI,SUCCESS,48897,125.167.24.145
TXN1039548,1290,182,2025-01-29 23:20:44,3161.47,India,Bangalore,Wallet,SUCCESS,99954,57.248.37.205
TXN1016768,212,76,2025-01-29 23:21:07,2281.7,USA,Dallas,Wallet,SUCCESS,10124,92.108.240.208
TXN1003518,1951,268,2025-01-29 23:21:09,1580.25,India,Bangalore,UPI,SUCCESS,84785,121.190.63.136
TXN1004666,1692,131,2025-01-29 23:23:05,232.99,UK,London,UPI,SUCCESS,20453,249.234.58.16
TXN1043868,778,277,2025-01-29 23:23:06,733.75,India,Bangalore,UPI,SUCCESS,88110,97.152.206.184
TXN1044820,980,44,2025-01-29 23:23:33,370.41,India,Delhi,UPI,SUCCESS,91622,32.100.206.48
TXN1003753,188,98,2025-01-29 23:25:01,39.28,USA,Dallas,UPI,SUCCESS,20346,158.204.173.198
TXN1017940,229,178,2025-01-29 23:25:13,1154.39,India,Delhi,UPI,SUCCESS,43526,239.169.141.155
TXN1022337,797,298,2025-01-29 23:26:51,1429.67,India,Bangalore,Wallet,SUCCESS,56581,160.137.135.101
TXN1034560,1775,4,2025-01-29 23:27:04,282.99,India,Mumbai,UPI,SUCCESS,15780,97.29.36.233
TXN1011200,292,169,2025-01-29 23:27:08,713.94,India,Hyderabad,UPI,SUCCESS,46173,245.240.5.100
TXN1007684,1751,189,2025-01-29 23:27:47,300.13,India,Hyderabad,NetBanking,SUCCESS,30843,153.98.132.50
TXN1037384,1778,124,2025-01-29 23:28:54,680.3,Singapore,Singapore,Credit Card,SUCCESS,46388,106.107.208.76
TXN1000319,982,133,2025-01-29 23:30:46,333.73,India,Mumbai,Debit Card,SUCCESS,77190,241.94.34.125
TXN1003727,1015,219,2025-01-29 23:31:10,1222.72,India,Pune,NetBanking,SUCCESS,41757,226.25.210.28
TXN1038004,1963,231,2025-01-29 23:31:51,536.15,India,Delhi,UPI,SUCCESS,96664,231.150.127.194
TXN1044498,271,105,2025-01-29 23:32:01,2515.15,India,Bangalore,Debit Card,SUCCESS,85031,232.152.88.96
TXN1031101,672,48,2025-01-29 23:32:01,1437.76,India,Delhi,UPI,SUCCESS,66058,228.234.33.75
TXN1033505,614,139,2025-01-29 23:32:26,2332.82,India,Bangalore,UPI,SUCCESS,30607,147.53.28.130
TXN1030287,1155,172,2025-01-29 23:34:26,2980.83,India,Delhi,Wallet,SUCCESS,34051,38.246.4.119
TXN1030731,628,8,2025-01-29 23:35:58,988.39,India,Bangalore,UPI,FAILED,79942,202.107.135.201
TXN1017047,1880,268,2025-01-29 23:36:45,11439.71,India,Pune,Credit Card,SUCCESS,67470,132.56.21.236
TXN1005072,850,245,2025-01-29 23:38:07,425.96,India,Pune,UPI,SUCCESS,88694,87.250.216.220
TXN1046873,1750,84,2025-01-29 23:39:37,4330.68,India,Hyderabad,UPI,SUCCESS,45094,111.69.183.165
TXN1016409,1619,40,2025-01-29 23:40:28,1244.14,India,Hyderabad,UPI,SUCCESS,11030,164.174.193.180
TXN1041480,715,160,2025-01-29 23:40:38,69.41,India,Hyderabad,Debit Card,SUCCESS,24986,220.46.243.87
TXN1026271,589,139,2025-01-29 23:41:50,3461.54,India,Hyderabad,Credit Card,SUCCESS,55937,11.56.159.200
TXN1017270,1407,79,2025-01-29 23:43:12,3596.37,India,Hyderabad,UPI,SUCCESS,92653,67.34.102.4
TXN1018225,1467,205,2025-01-29 23:44:21,443.57,India,Pune,UPI,FAILED,85704,227.159.96.247
TXN1003048,1604,195,2025-01-29 23:44:51,2370.37,India,Bangalore,Wallet,SUCCESS,25990,238.88.15.117
TXN1029727,797,134,2025-01-29 23:45:09,1586.72,India,Hyderabad,Credit Card,SUCCESS,58661,124.145.90.241
TXN1002041,722,37,2025-01-29 23:49:15,241.15,UAE,Abu Dhabi,UPI,SUCCESS,16832,66.185.71.56
TXN1021256,1426,2,2025-01-29 23:51:14,1596.81,India,Pune,NetBanking,SUCCESS,32016,55.91.151.210
TXN1004918,1834,168,2025-01-29 23:51:28,3807.44,India,Delhi,Debit Card,SUCCESS,55645,46.164.139.178
TXN1036465,11,213,2025-01-29 23:52:42,2796.68,India,Pune,UPI,SUCCESS,30487,37.191.22.237
TXN1002510,1997,181,2025-01-29 23:53:05,9812.03,India,Delhi,UPI,SUCCESS,28805,163.4.89.239
TXN1020582,1054,202,2025-01-29 23:53:33,1286.89,India,Delhi,UPI,SUCCESS,17081,116.155.100.70
TXN1049996,1855,45,2025-01-29 23:53:46,3313.38,UAE,Abu Dhabi,Debit Card,SUCCESS,23188,232.154.201.125
TXN1048092,784,230,2025-01-29 23:53:47,101.39,India,Pune,Debit Card,SUCCESS,42954,5.23.168.92
TXN1013136,1235,161,2025-01-29 23:53:50,224.31,India,Bangalore,Credit Card,SUCCESS,56349,4.204.174.166
TXN1012791,1151,239,2025-01-29 23:53:57,3304.95,India,Delhi,NetBanking,SUCCESS,43709,58.100.251.121
TXN1027172,1444,155,2025-01-29 23:59:22,331.52,India,Hyderabad,UPI,FAILED,28148,115.18.77.241
TXN1033593,971,170,2025-01-30 00:01:04,612.58,India,Delhi,Wallet,SUCCESS,85156,130.103.73.165
TXN1012623,1068,155,2025-01-30 00:01:16,1056.67,India,Pune,UPI,SUCCESS,80925,50.252.15.20
TXN1029266,122,152,2025-01-30 00:03:05,397.58,India,Delhi,UPI,SUCCESS,31424,194.55.21.147
TXN1035201,229,71,2025-01-30 00:04:23,384.16,UK,Manchester,UPI,SUCCESS,29009,206.27.83.150
TXN1016412,1801,258,2025-01-30 00:04:25,343.81,UK,Manchester,UPI,SUCCESS,57314,30.158.161.167
TXN1015199,1966,215,2025-01-30 00:04:31,4209.7,India,Bangalore,Debit Card,SUCCESS,82470,13.169.66.166
TXN1004718,363,130,2025-01-30 00:05:59,6508.69,India,Hyderabad,Credit Card,SUCCESS,95172,179.61.248.128
TXN1036373,228,237,2025-01-30 00:08:14,6588.91,India,Delhi,UPI,SUCCESS,87969,151.158.224.232
TXN1016874,417,108,2025-01-30 00:08:40,277.8,India,Hyderabad,UPI,SUCCESS,48704,39.250.249.243
TXN1003413,1495,220,2025-01-30 00:08:44,1178.37,India,Pune,Credit Card,SUCCESS,23013,176.178.182.169
TXN1004842,1548,178,2025-01-30 00:09:07,378.63,Singapore,Singapore,UPI,SUCCESS,10061,117.48.148.198
TXN1010290,1973,255,2025-01-30 00:13:52,2779.4,India,Bangalore,NetBanking,SUCCESS,15697,231.180.168.92
TXN1014748,708,79,2025-01-30 00:15:06,3081.42,India,Hyderabad,UPI,SUCCESS,28628,130.239.134.214
TXN1038933,979,213,2025-01-30 00:17:12,2986.17,India,Bangalore,Credit Card,SUCCESS,30939,129.243.1.225
TXN1044249,318,157,2025-01-30 00:18:52,1949.45,India,Hyderabad,NetBanking,SUCCESS,95541,221.244.222.115
TXN1016094,605,7,2025-01-30 00:19:12,330.64,India,Delhi,Debit Card,SUCCESS,78163,60.65.91.137
TXN1045225,1183,213,2025-01-30 00:19:38,6072.8,UK,London,Credit Card,SUCCESS,57162,208.66.117.55
TXN1005660,681,73,2025-01-30 00:20:21,4417.14,India,Pune,UPI,SUCCESS,48127,37.33.187.9
TXN1011116,1571,265,2025-01-30 00:20:22,5853.95,India,Mumbai,UPI,SUCCESS,51627,128.243.216.52
TXN1035012,331,157,2025-01-30 00:24:03,84049.87,India,Pune,Wallet,SUCCESS,36315,234.251.64.244
TXN1020713,580,177,2025-01-30 00:24:07,1415.32,India,Bangalore,Credit Card,SUCCESS,38230,197.151.201.121
TXN1017309,88,130,2025-01-30 00:26:44,944.74,India,Pune,UPI,SUCCESS,58126,203.58.187.110
TXN1040251,1392,207,2025-01-30 00:26:58,941.03,India,Mumbai,Credit Card,SUCCESS,20206,34.205.20.73
TXN1020217,670,286,2025-01-30 00:27:03,1430.8,India,Bangalore,UPI,SUCCESS,99335,120.168.208.95
TXN1041515,1079,251,2025-01-30 00:29:38,1665.5,India,Pune,UPI,SUCCESS,82210,154.103.21.232
TXN1036027,1916,52,2025-01-30 00:33:04,2220.13,India,Hyderabad,UPI,SUCCESS,80876,210.218.165.239
TXN1043580,623,41,2025-01-30 00:33:44,129.03,India,Hyderabad,UPI,SUCCESS,37216,213.211.118.106
TXN1006519,858,223,2025-01-30 00:34:32,180.72,India,Hyderabad,NetBanking,SUCCESS,91280,92.164.11.24
TXN1008161,1135,104,2025-01-30 00:34:51,473.72,India,Hyderabad,NetBanking,SUCCESS,70880,134.226.110.129
TXN1020836,751,133,2025-01-30 00:37:06,619.75,India,Hyderabad,UPI,SUCCESS,96107,70.23.253.179
TXN1015306,1013,173,2025-01-30 00:39:34,670.14,India,Bangalore,UPI,SUCCESS,90927,251.88.153.152
TXN1047724,1385,208,2025-01-30 00:39:43,566.03,India,Hyderabad,NetBanking,SUCCESS,19098,100.134.15.152
TXN1032114,1865,199,2025-01-30 00:39:53,733.54,USA,Chicago,UPI,FAILED,74071,87.36.59.148
TXN1017086,988,41,2025-01-30 00:41:37,2521.25,India,Mumbai,UPI,SUCCESS,30615,159.180.119.20
TXN1000763,1123,40,2025-01-30 00:42:28,394.71,India,Mumbai,Debit Card,SUCCESS,61060,103.178.252.60
TXN1047955,1188,171,2025-01-30 00:42:47,2696.38,UAE,Abu Dhabi,UPI,SUCCESS,73052,159.154.109.55
TXN1024603,988,25,2025-01-30 00:43:43,305.57,UK,Manchester,UPI,SUCCESS,23663,216.23.122.215
TXN1027616,803,287,2025-01-30 00:44:05,1326.64,India,Mumbai,UPI,SUCCESS,44753,49.226.251.17
TXN1005548,1649,244,2025-01-30 00:44:16,3239.71,India,Mumbai,Debit Card,SUCCESS,63258,59.25.247.214
TXN1011496,1168,89,2025-01-30 00:45:27,3768.63,India,Hyderabad,Debit Card,SUCCESS,65158,77.183.28.22
TXN1008485,881,257,2025-01-30 00:45:46,1235.64,India,Mumbai,UPI,SUCCESS,98050,38.21.25.101
TXN1044974,363,256,2025-01-30 00:46:31,955.78,India,Bangalore,Debit Card,SUCCESS,52891,54.169.102.170
TXN1049711,263,233,2025-01-30 00:48:20,584.96,India,Hyderabad,UPI,SUCCESS,84204,47.166.208.117
TXN1021231,704,236,2025-01-30 00:48:34,1131.04,USA,New York,Debit Card,SUCCESS,46948,35.241.40.220
TXN1031368,255,52,2025-01-30 00:48:58,2849.08,India,Delhi,Debit Card,SUCCESS,43404,89.75.14.180
TXN1011058,537,147,2025-01-30 00:49:09,2320.88,India,Pune,Credit Card,SUCCESS,21213,64.205.16.199
TXN1021404,331,170,2025-01-30 00:50:03,6273.73,India,Mumbai,UPI,SUCCESS,33014,154.253.177.82
TXN1008585,306,165,2025-01-30 00:50:58,275.99,India,Delhi,NetBanking,SUCCESS,42062,79.16.172.212
TXN1035688,1184,27,2025-01-30 00:51:03,916.37,India,Delhi,UPI,SUCCESS,18140,147.249.72.17
TXN1036123,45,140,2025-01-30 00:51:24,2097.32,India,Delhi,NetBanking,SUCCESS,61957,183.198.42.236
TXN1025304,1913,291,2025-01-30 00:55:14,8644.64,USA,Chicago,UPI,SUCCESS,86593,42.63.44.115
TXN1021674,1289,182,2025-01-30 00:56:13,6890.54,India,Hyderabad,UPI,SUCCESS,29451,142.123.63.170
TXN1020281,6,245,2025-01-30 00:57:15,4252.79,India,Mumbai,Debit Card,SUCCESS,58627,5.91.7.238
TXN1038525,100,104,2025-01-30 01:01:32,2274.14,India,Mumbai,UPI,SUCCESS,17517,210.216.224.11
TXN1033074,400,268,2025-01-30 01:01:41,1026.35,Singapore,Singapore,Debit Card,SUCCESS,41771,246.181.93.86
TXN1044752,57,171,2025-01-30 01:02:43,2006.68,India,Delhi,UPI,SUCCESS,47391,85.233.182.172
TXN1009115,1277,242,2025-01-30 01:03:11,1818.21,India,Mumbai,UPI,SUCCESS,50566,212.41.187.172
TXN1008193,1933,56,2025-01-30 01:03:38,559.05,USA,New York,NetBanking,SUCCESS,59306,229.92.241.0
TXN1006187,1409,110,2025-01-30 01:03:40,545.93,India,Hyderabad,UPI,SUCCESS,45120,76.17.246.215
TXN1001171,61,37,2025-01-30 01:04:12,1264.75,India,Mumbai,NetBanking,SUCCESS,38234,106.85.218.43
TXN1042115,298,245,2025-01-30 01:05:09,1066.71,India,Hyderabad,UPI,SUCCESS,36221,75.103.13.253
TXN1034736,823,7,2025-01-30 01:05:34,569.49,India,Mumbai,UPI,SUCCESS,72483,150.70.242.168
TXN1009603,557,164,2025-01-30 01:06:03,473.39,India,Delhi,UPI,FAILED,50796,245.226.85.3
TXN1002387,303,165,2025-01-30 01:08:05,370.04,India,Hyderabad,Credit Card,SUCCESS,72587,150.204.124.44
TXN1048366,385,267,2025-01-30 01:09:20,712.41,India,Bangalore,UPI,SUCCESS,64092,227.149.53.183
TXN1014853,1119,78,2025-01-30 01:09:31,4529.77,India,Mumbai,NetBanking,SUCCESS,10386,15.134.59.11
TXN1047938,905,228,2025-01-30 01:10:01,185.76,USA,Dallas,UPI,SUCCESS,11159,110.84.40.60
TXN1014513,1987,106,2025-01-30 01:10:17,4917.76,India,Hyderabad,UPI,SUCCESS,21200,74.73.203.96
TXN1002065,29,195,2025-01-30 01:10:45,6545.68,India,Bangalore,UPI,SUCCESS,34103,96.228.138.199
TXN1046779,1248,144,2025-01-30 01:10:46,405.02,India,Mumbai,Debit Card,SUCCESS,86724,232.1.9.92
TXN1020887,1959,229,2025-01-30 01:11:02,1768.74,India,Mumbai,UPI,SUCCESS,26589,100.192.46.3
TXN1013181,597,54,2025-01-30 01:11:18,229.78,India,Pune,NetBanking,FAILED,71812,47.155.57.212
TXN1041121,1199,185,2025-01-30 01:13:30,611.0,India,Bangalore,UPI,SUCCESS,94398,86.220.128.96
TXN1046253,125,181,2025-01-30 01:14:01,81.56,India,Hyderabad,UPI,SUCCESS,60730,132.174.70.127
TXN1049307,380,128,2025-01-30 01:16:37,2965.03,India,Mumbai,UPI,SUCCESS,29325,197.153.42.91
TXN1002031,364,180,2025-01-30 01:18:18,334.23,UAE,Dubai,UPI,SUCCESS,95520,113.155.23.12
TXN1042051,883,125,2025-01-30 01:21:11,1165.41,India,Mumbai,NetBanking,SUCCESS,88389,201.161.211.113
TXN1026890,1240,108,2025-01-30 01:22:34,700.11,India,Bangalore,UPI,SUCCESS,33984,204.165.130.11
TXN1040362,1958,215,2025-01-30 01:22:51,155.51,India,Delhi,Wallet,SUCCESS,50833,56.167.145.147
TXN1008095,610,111,2025-01-30 01:23:44,2166.75,USA,New York,UPI,SUCCESS,59240,166.65.236.25
TXN1035102,1654,266,2025-01-30 01:25:24,1066.57,India,Pune,UPI,SUCCESS,94300,85.194.93.98
TXN1046556,524,140,2025-01-30 01:27:31,1153.47,India,Delhi,Debit Card,SUCCESS,27641,37.85.145.33
TXN1002792,427,111,2025-01-30 01:28:27,1868.78,India,Mumbai,UPI,SUCCESS,24408,194.68.227.137
TXN1023450,630,102,2025-01-30 01:30:31,422.41,India,Pune,Debit Card,SUCCESS,64254,189.111.221.53
TXN1038294,1385,176,2025-01-30 01:33:11,564.08,India,Delhi,Credit Card,SUCCESS,17503,211.153.131.97
TXN1042501,1049,284,2025-01-30 01:34:17,133.98,India,Pune,UPI,SUCCESS,59525,64.63.166.174
TXN1036392,288,247,2025-01-30 01:34:43,272.88,India,Mumbai,UPI,SUCCESS,65243,67.25.84.205
TXN1030228,788,264,2025-01-30 01:35:35,11019.86,India,Mumbai,Credit Card,SUCCESS,23615,199.42.252.237
TXN1023363,470,214,2025-01-30 01:41:40,184.87,India,Bangalore,UPI,SUCCESS,74947,223.40.150.201
TXN1002518,194,134,2025-01-30 01:42:12,2194.19,India,Delhi,Debit Card,SUCCESS,89531,61.63.214.223
TXN1025165,1977,286,2025-01-30 01:43:11,1966.45,India,Mumbai,NetBanking,SUCCESS,15994,105.40.156.174
TXN1035160,965,273,2025-01-30 01:44:27,3385.75,India,Pune,Wallet,FAILED,46528,209.118.56.232
TXN1035911,647,25,2025-01-30 01:44:30,2855.0,India,Delhi,NetBanking,SUCCESS,60234,58.180.49.209
TXN1014414,1496,22,2025-01-30 01:44:55,2159.74,India,Pune,UPI,SUCCESS,79522,215.41.179.43
TXN1002519,1190,259,2025-01-30 01:45:18,205.58,Singapore,Singapore,UPI,SUCCESS,29103,104.219.132.187
TXN1003301,483,263,2025-01-30 01:46:32,1432.28,India,Mumbai,Debit Card,SUCCESS,37257,25.175.181.191
TXN1036740,1655,65,2025-01-30 01:47:26,980.64,India,Pune,Credit Card,SUCCESS,70533,93.83.163.7
TXN1023966,439,70,2025-01-30 01:47:33,957.15,India,Pune,Wallet,SUCCESS,47852,104.90.59.153
TXN1008594,937,93,2025-01-30 01:47:56,1188.04,India,Pune,Debit Card,SUCCESS,45968,189.246.212.249
TXN1011072,637,240,2025-01-30 01:49:43,3439.56,India,Bangalore,Credit Card,SUCCESS,88592,214.24.98.67
TXN1024366,927,1,2025-01-30 01:52:54,13.56,India,Hyderabad,UPI,SUCCESS,60683,133.36.131.138
TXN1003009,298,59,2025-01-30 01:53:48,7343.83,India,Hyderabad,Credit Card,SUCCESS,23903,203.227.77.209
TXN1022641,374,155,2025-01-30 01:54:16,906.81,India,Hyderabad,Debit Card,SUCCESS,49720,126.224.105.135
TXN1028891,1041,52,2025-01-30 01:54:43,56.16,India,Mumbai,UPI,SUCCESS,40866,31.47.202.123
TXN1029923,961,296,2025-01-30 01:55:00,514.31,India,Pune,Credit Card,SUCCESS,38232,62.176.210.119
TXN1020292,1181,129,2025-01-30 01:55:45,3274.41,India,Delhi,Wallet,SUCCESS,53581,62.144.16.126
TXN1045609,1441,167,2025-01-30 01:56:58,2604.34,India,Mumbai,Debit Card,SUCCESS,88364,65.178.35.118
TXN1004040,376,57,2025-01-30 01:57:10,1573.49,UAE,Abu Dhabi,UPI,SUCCESS,35505,53.134.122.122
TXN1015675,791,174,2025-01-30 01:57:25,2248.04,India,Pune,UPI,SUCCESS,60668,134.209.66.94
TXN1003703,937,31,2025-01-30 01:57:54,3755.55,India,Bangalore,UPI,SUCCESS,97930,242.234.68.128
TXN1000894,1244,280,2025-01-30 01:58:01,102.62,India,Pune,Credit Card,FAILED,27312,235.92.72.149
TXN1040388,1153,88,2025-01-30 01:58:50,5782.82,India,Pune,UPI,SUCCESS,16049,141.152.204.159
TXN1035043,243,58,2025-01-30 01:58:54,2107.52,India,Pune,UPI,FAILED,80937,175.12.157.92
TXN1019791,1500,147,2025-01-30 01:58:55,3240.46,India,Pune,Wallet,SUCCESS,53673,180.124.222.195
TXN1024248,1143,203,2025-01-30 01:59:24,1454.74,UK,Manchester,NetBanking,SUCCESS,62075,114.47.139.41
TXN1045256,340,119,2025-01-30 02:01:10,451.94,UAE,Abu Dhabi,UPI,SUCCESS,88455,189.214.44.92
TXN1040261,82,101,2025-01-30 02:01:30,1636.57,India,Hyderabad,Debit Card,SUCCESS,56954,245.24.186.14
TXN1049524,1932,67,2025-01-30 02:02:38,2145.05,India,Pune,UPI,FAILED,58925,152.156.52.220
TXN1040824,775,257,2025-01-30 02:05:10,633.72,India,Mumbai,UPI,SUCCESS,46043,10.196.249.49
TXN1012532,503,24,2025-01-30 02:05:12,6455.45,India,Delhi,NetBanking,SUCCESS,91811,42.181.191.85
TXN1038313,1520,37,2025-01-30 02:05:18,43.41,India,Mumbai,Debit Card,SUCCESS,12793,62.9.224.215
